2026-01-24T03:22:39.699201,ORD-2381,D058,Sophie Patel,V029,CAR,37.8044,-122.2711,37.7749,-122.4194,173.61517380931707,0.9198964807857526,Proximity:1.00 Rating:0.89 Fuel:0.66,11,5.5,4.431515922276293,66.28620289552731,0.5434768358872084,AUTO_DISPATCHED
2026-01-24T03:22:40.245188,ORD-5911,D008,Jennifer Ali,V060,CAR,37.8044,-122.2711,37.5485,-121.9886,366.43055046541264,0.9156402830280863,Proximity:1.00 Rating:0.87 Fuel:0.64,11,5.5,4.32932458304615,64.21152326802985,0.3079988156643556,AUTO_DISPATCHED
2026-01-24T03:22:41.038218,ORD-4958,D042,Lucas Miller,V051,SCOOTER,37.8044,-122.2711,37.7749,-122.4194,282.49007761026564,0.8677367198673338,Proximity:1.00 Rating:0.95 Fuel:1.00,11,5.5,4.740595623722519,99.75612167804312,1.7217030078905187,AUTO_DISPATCHED
2026-01-24T03:22:48.048782,ORD-8804,D063,Ahmed Chen,V040,VAN,37.7749,-122.4194,37.8044,-122.2711,283.63589178404504,0.9387388346628921,Proximity:1.00 Rating:1.00 Fuel:0.70,11,5.5,4.988889005103033,69.93382847234776,1.2573974599800755,AUTO_DISPATCHED
2026-01-24T03:22:49.424288,ORD-2475,D001,Sophie Wang,V020,BIKE,37.7749,-122.4194,37.8044,-122.2711,425.32232632335075,0.8752780470723434,Proximity:1.00 Rating:0.98 Fuel:0.97,11,5.5,4.890026470683826,96.69443397337456,1.2291730172057136,AUTO_DISPATCHED
2026-01-24T03:22:57.230504,ORD-3418,D059,Maria Khan,V056,VAN,37.3382,-121.8863,37.5485,-121.9886,248.009738162485,0.9326316456951765,Proximity:1.00 Rating:0.96 Fuel:0.77,11,5.5,4.799533452445182,77.15981857918652,2.007153621712842,AUTO_DISPATCHED
2026-01-24T03:22:58.206632,ORD-5811,D050,Carlos Garcia,V016,TRUCK,37.3382,-121.8863,37.8044,-122.2711,418.666104226301,0.9218864904950916,Proximity:1.00 Rating:0.86 Fuel:0.71,11,5.5,4.27846119914684,70.57078075010925,0.4086502876756777,AUTO_DISPATCHED
2026-01-24T03:23:03.102090,ORD-7821,D029,David Johnson,V054,VAN,37.7749,-122.4194,37.5485,-121.9886,448.13880879034895,0.9666165507075187,Proximity:1.00 Rating:0.97 Fuel:0.94,11,5.5,4.8344684961141144,94.00275200233708,1.421305371244109,AUTO_DISPATCHED
2026-01-24T03:23:09.278229,ORD-1633,D032,Jennifer Garcia,V063,CAR,37.8044,-122.2711,37.7749,-122.4194,207.4092045121193,0.9356085338757998,Proximity:1.00 Rating:0.86 Fuel:0.77,11,5.5,4.312263848126469,77.32019177662474,0.22898461713567997,AUTO_DISPATCHED
2026-01-24T03:23:15.778544,ORD-7535,D052,Jennifer Silva,V017,VAN,37.3382,-121.8863,37.5485,-121.9886,200.70832009302464,0.9399683421153283,Proximity:1.00 Rating:1.00 Fuel:0.77,11,5.5,4.987448541463091,76.61241327916326,1.9558575569552161,AUTO_DISPATCHED
2026-01-24T03:23:20.919450,ORD-2373,D039,Michael Hassan,V040,VAN,37.3382,-121.8863,37.5485,-121.9886,491.4060325466779,0.9212415499521059,Proximity:1.00 Rating:0.85 Fuel:0.70,11,5.5,4.244381893176326,69.93382847234776,0.27475747867750755,AUTO_DISPATCHED
2026-01-24T03:23:21.525017,ORD-2538,D014,John Kim,V015,CAR,37.3382,-121.8863,37.5485,-121.9886,241.55730107375706,0.9160176919929598,Proximity:1.00 Rating:0.92 Fuel:0.68,11,5.5,4.617542016198764,67.54188057524235,1.5997447614283384,AUTO_DISPATCHED
2026-01-24T03:23:31.147850,ORD-8903,D028,Alex Zhang,V029,CAR,37.8044,-122.2711,37.7749,-122.4194,313.97236720281944,0.9288850902520782,Proximity:1.00 Rating:0.96 Fuel:0.66,11,5.5,4.819289213733922,66.28620289552731,1.0652626112455699,AUTO_DISPATCHED
2026-01-24T03:23:31.767060,ORD-6851,D024,Maria O'Brien,V055,CAR,37.7749,-122.4194,37.8044,-122.2711,345.22746423628456,0.9326341501804584,Proximity:1.00 Rating:1.00 Fuel:0.65,11,5.5,4.981427077587455,65.01951652272476,1.1321766165701614,AUTO_DISPATCHED
2026-01-24T03:23:41.611493,ORD-8694,D001,Sophie Wang,V063,CAR,37.7749,-122.4194,37.5485,-121.9886,126.30383123580793,0.9462166837772187,Proximity:1.00 Rating:0.98 Fuel:0.77,11,5.5,4.890026470683826,77.32019177662474,1.2291730172057136,AUTO_DISPATCHED
2026-01-24T03:23:43.016204,ORD-1860,D055,Omar Gonzalez,V056,VAN,37.7749,-122.4194,37.8044,-122.2711,418.7132031816328,0.941103044053136,Proximity:1.00 Rating:0.94 Fuel:0.77,11,5.5,4.715126305335697,77.15981857918652,1.05933888232572,AUTO_DISPATCHED
2026-01-24T03:23:47.259413,ORD-3655,D057,Ahmed Park,V039,TRUCK,37.3382,-121.8863,37.7749,-122.4194,442.4047701504596,0.9360576237262197,Proximity:1.00 Rating:0.91 Fuel:0.74,11,5.5,4.563932149421807,73.84300593782585,0.5811336925912935,AUTO_DISPATCHED
2026-01-24T03:23:48.444527,ORD-2263,D059,Maria Khan,V051,SCOOTER,37.3382,-121.8863,37.5485,-121.9886,292.42958506162677,0.8665261003434614,Proximity:1.00 Rating:0.96 Fuel:1.00,11,5.5,4.799533452445182,99.75612167804312,2.007153621712842,AUTO_DISPATCHED
2026-01-24T03:23:49.519323,ORD-7205,D016,Emily Silva,V020,BIKE,37.7749,-122.4194,37.5485,-121.9886,396.95642650681566,0.862687884369365,Proximity:1.00 Rating:0.89 Fuel:0.97,11,5.5,4.461160227629083,96.69443397337456,0.8640140556688038,AUTO_DISPATCHED
2026-01-24T03:23:57.321042,ORD-2347,D051,Ana Ivanova,V060,CAR,37.8044,-122.2711,37.5485,-121.9886,308.3761590896677,0.919698631758226,Proximity:1.00 Rating:0.89 Fuel:0.64,11,5.5,4.434571419806576,64.21152326802985,0.3201207948865412,AUTO_DISPATCHED
2026-01-24T03:23:58.632960,ORD-6843,D067,Michael Anderson,V026,BIKE,37.3382,-121.8863,37.8044,-122.2711,260.63772891084113,0.8579423041786273,Proximity:1.00 Rating:0.99 Fuel:0.96,11,5.5,4.9392182912338525,95.72859514962474,2.6575456156131065,AUTO_DISPATCHED
2026-01-24T03:23:59.474298,ORD-7077,D013,Emma Jones,V017,VAN,37.8044,-122.2711,37.5485,-121.9886,199.21095338194922,0.9363827645341328,Proximity:1.00 Rating:0.96 Fuel:0.77,11,5.5,4.804872646000488,76.61241327916326,1.6584608979705209,AUTO_DISPATCHED
2026-01-24T03:24:04.732176,ORD-9295,D048,Kevin Rodriguez,V040,VAN,37.3382,-121.8863,37.7749,-122.4194,368.73974876504656,0.9515824766075376,Proximity:1.00 Rating:0.99 Fuel:0.70,11,5.5,4.968591837195209,69.93382847234776,0.16495516710340707,AUTO_DISPATCHED
2026-01-24T03:24:06.194318,ORD-9659,D024,Maria O'Brien,V015,CAR,37.7749,-122.4194,37.8044,-122.2711,111.28695501719949,0.9364176962592347,Proximity:1.00 Rating:1.00 Fuel:0.68,11,5.5,4.981427077587455,67.54188057524235,1.1321766165701614,AUTO_DISPATCHED
2026-01-24T03:24:13.542245,ORD-3964,D063,Ahmed Chen,V029,CAR,37.7749,-122.4194,37.5485,-121.9886,335.55885288387367,0.9332673962976613,Proximity:1.00 Rating:1.00 Fuel:0.66,11,5.5,4.988889005103033,66.28620289552731,1.2573974599800755,AUTO_DISPATCHED
2026-01-24T03:24:14.306384,ORD-4568,D006,Sophie Anderson,V055,CAR,37.8044,-122.2711,37.7749,-122.4194,342.9344599078237,0.9215777117712586,Proximity:1.00 Rating:0.96 Fuel:0.65,11,5.5,4.789127571466042,65.01951652272476,1.401333269717623,AUTO_DISPATCHED
2026-01-24T03:24:19.124872,ORD-6966,D032,Jennifer Garcia,V056,VAN,37.8044,-122.2711,37.7749,-122.4194,491.5376385182112,0.9353679740796426,Proximity:1.00 Rating:0.86 Fuel:0.77,11,5.5,4.312263848126469,77.15981857918652,0.22898461713567997,AUTO_DISPATCHED
2026-01-24T03:24:23.438179,ORD-8908,D039,Michael Hassan,V033,SCOOTER,37.3382,-121.8863,37.5485,-121.9886,250.5052656504295,0.8584944291828682,Proximity:1.00 Rating:0.85 Fuel:0.95,11,5.5,4.244381893176326,94.76908129285601,0.27475747867750755,AUTO_DISPATCHED
2026-01-24T03:24:24.079144,ORD-1211,D033,Ana Lopez,V044,CAR,37.3382,-121.8863,37.5485,-121.9886,311.88975408241447,0.9184979437775345,Proximity:1.00 Rating:0.97 Fuel:0.73,11,5.5,4.870330912796181,73.11589794076367,2.879131171636663,AUTO_DISPATCHED
