timestamp,order_id,driver_id,driver_name,vehicle_id,vehicle_type,origin_lat,origin_lon,destination_lat,destination_lon,payload,allocation_score,allocation_reasoning,route_waypoints,estimated_distance_km,driver_rating,vehicle_fuel_level,driver_hours_worked,status
2026-03-25T14:37:31.031843,ORD-9872,D039,James Khan,V044,TRUCK,37.3382,-121.8863,37.5485,-121.9886,203.6660248843423,0.9879839067419153,Proximity:1.00 Rating:0.98 Fuel:0.99,11,5.5,4.879087325347912,99.09414801578056,0.4656646636537558,AUTO_DISPATCHED
2026-03-25T14:37:31.071729,ORD-2788,D007,Sophie Garcia,V046,TRUCK,37.7749,-122.4194,37.8044,-122.2711,297.6748859343759,0.986400831147207,Proximity:1.00 Rating:0.96 Fuel:0.98,11,5.5,4.782942449082069,98.45657465968748,0.20813830444855919,AUTO_DISPATCHED
2026-03-25T14:37:32.475555,ORD-6794,D047,Alex Tanaka,V057,VAN,37.8044,-122.2711,37.5485,-121.9886,273.0031562467103,0.9794599948870317,Proximity:1.00 Rating:0.94 Fuel:0.97,11,5.5,4.704822979729561,97.2098618166103,0.3638173621652978,AUTO_DISPATCHED
2026-03-25T14:37:36.896892,ORD-6201,D026,Alex Silva,V039,CAR,37.8044,-122.2711,37.7749,-122.4194,348.1505650208833,0.9767500003197285,Proximity:1.00 Rating:0.91 Fuel:0.96,11,5.5,4.574124006068755,96.00657324354556,0.01798558306720599,AUTO_DISPATCHED
2026-03-25T14:37:37.678136,ORD-1667,D019,Lucas Johnson,V055,VAN,37.3382,-121.8863,37.7749,-122.4194,120.36466140361455,0.9794409587592827,Proximity:1.00 Rating:0.99 Fuel:0.95,11,5.5,4.97256770441756,95.269722485756,0.9893066516842901,AUTO_DISPATCHED
2026-03-25T14:37:39.091781,ORD-2614,D064,David Zhang,V022,CAR,37.8044,-122.2711,37.7749,-122.4194,123.19166414087749,0.9701463774156104,Proximity:1.00 Rating:0.93 Fuel:0.95,11,5.5,4.6582715186036,94.7892200179031,0.6694650684310597,AUTO_DISPATCHED
2026-03-25T14:37:40.043494,ORD-4169,D069,David Gonzalez,V030,VAN,37.3382,-121.8863,37.8044,-122.2711,183.31937303844768,0.9660733857837139,Proximity:1.00 Rating:0.95 Fuel:0.89,11,5.5,4.7703054819569335,88.63782370796386,0.6156455245207408,AUTO_DISPATCHED
2026-03-25T14:37:40.652410,ORD-9506,D070,Alex Martin,V015,VAN,37.7749,-122.4194,37.5485,-121.9886,410.66287125149427,0.9609107944115186,Proximity:1.00 Rating:0.92 Fuel:0.87,11,5.5,4.613176660131482,87.27526802967489,0.3623339230602398,AUTO_DISPATCHED
2026-03-25T14:37:41.725312,ORD-9055,D006,Priya Martin,V069,TRUCK,37.7749,-122.4194,37.5485,-121.9886,488.690389547951,0.9551293283575268,Proximity:1.00 Rating:0.98 Fuel:0.87,11,5.5,4.922218354849054,87.16098325061354,1.8000704569884522,AUTO_DISPATCHED
2026-03-25T14:37:45.144080,ORD-3922,D018,Sophie Kim,V023,CAR,37.7749,-122.4194,37.5485,-121.9886,336.22423957249714,0.9522131606757376,Proximity:1.00 Rating:0.91 Fuel:0.86,11,5.5,4.531762948947621,85.99938931651634,0.644515300555327,AUTO_DISPATCHED
2026-03-25T14:37:45.798051,ORD-4735,D036,Priya Davis,V020,CAR,37.7749,-122.4194,37.8044,-122.2711,485.91048464121195,0.9501738915271091,Proximity:1.00 Rating:0.96 Fuel:0.85,11,5.5,4.818690625059436,84.8887711520826,1.592551216271385,AUTO_DISPATCHED
2026-03-25T14:37:46.409487,ORD-8200,D035,Maria Martin,V050,CAR,37.8044,-122.2711,37.7749,-122.4194,218.68510082142916,0.9540907256191588,Proximity:1.00 Rating:0.92 Fuel:0.85,11,5.5,4.606542045854612,84.64905915779232,0.5715635961371381,AUTO_DISPATCHED
2026-03-25T14:37:46.455955,ORD-7146,D053,Sarah Khan,V061,CAR,37.3382,-121.8863,37.8044,-122.2711,145.59288695149823,0.9527137388277005,Proximity:1.00 Rating:0.97 Fuel:0.83,11,5.5,4.825845036741381,83.38385923677885,1.2316681197698371,AUTO_DISPATCHED
2026-03-25T14:37:49.854095,ORD-2397,D028,Daniel Kim,V062,CAR,37.8044,-122.2711,37.7749,-122.4194,427.82277714069653,0.948256279764631,Proximity:1.00 Rating:0.96 Fuel:0.82,11,5.5,4.8139742418068545,82.23361398084853,1.4122488703132752,AUTO_DISPATCHED
2026-03-25T14:37:50.462777,ORD-4564,D040,Sarah Wilson,V060,VAN,37.7749,-122.4194,37.5485,-121.9886,345.00195168955895,0.9444643654580355,Proximity:1.00 Rating:0.97 Fuel:0.82,11,5.5,4.842457317784014,82.1349078121427,1.7949031177231252,AUTO_DISPATCHED
2026-03-25T14:37:51.943951,ORD-3845,D020,Carlos Wilson,V063,VAN,37.7749,-122.4194,37.5485,-121.9886,165.64893635479223,0.9420911194787317,Proximity:1.00 Rating:0.89 Fuel:0.81,11,5.5,4.442497339936686,81.4475264243163,0.6224051004168092,AUTO_DISPATCHED
2026-03-25T14:37:55.333244,ORD-4262,D044,Sophie Kim,V012,VAN,37.3382,-121.8863,37.5485,-121.9886,242.36163711131735,0.9451983858065534,Proximity:1.00 Rating:0.88 Fuel:0.80,11,5.5,4.410853600716193,80.05411937148814,0.10535498234613039,AUTO_DISPATCHED
2026-03-25T14:37:55.769400,ORD-4438,D010,Jennifer Davis,V004,TRUCK,37.7749,-122.4194,37.8044,-122.2711,298.0452877569287,0.9358398739890665,Proximity:1.00 Rating:0.85 Fuel:0.79,11,5.5,4.26215320320482,78.96693515794286,0.24773255008325146,AUTO_DISPATCHED
2026-03-25T14:37:56.343112,ORD-4330,D004,Alex Farooq,V013,CAR,37.7749,-122.4194,37.8044,-122.2711,322.6707101343792,0.9304967555418808,Proximity:1.00 Rating:0.98 Fuel:0.78,11,5.5,4.901637884724497,78.40830909895858,2.6544978796429604,AUTO_DISPATCHED
2026-03-25T14:37:59.049775,ORD-6412,D054,David Khan,V014,VAN,37.8044,-122.2711,37.7749,-122.4194,139.44687408604852,0.9375822382806578,Proximity:1.00 Rating:0.88 Fuel:0.77,11,5.5,4.380026199275787,76.7479168991344,0.21925480312602463,AUTO_DISPATCHED
2026-03-25T14:38:00.400365,ORD-1833,D063,Wei Tanaka,V066,CAR,37.3382,-121.8863,37.7749,-122.4194,356.630648722839,0.9378741207370496,Proximity:1.00 Rating:0.94 Fuel:0.76,11,5.5,4.7233047736129565,75.70321752621882,1.1690317197437614,AUTO_DISPATCHED
2026-03-25T14:38:05.517019,ORD-4045,D049,Robert Rodriguez,V028,TRUCK,37.3382,-121.8863,37.8044,-122.2711,467.0506358398511,0.9691370093538836,Proximity:1.00 Rating:0.95 Fuel:0.97,11,5.5,4.737100718764635,97.3521798582405,1.3100231347250064,AUTO_DISPATCHED
2026-03-25T14:38:05.766478,ORD-9645,D061,Jennifer Wang,V027,CAR,37.7749,-122.4194,37.8044,-122.2711,130.69844056687313,0.9238909587692499,Proximity:1.00 Rating:0.89 Fuel:0.74,11,5.5,4.432486877951163,74.38145574558126,1.1984559973734918,AUTO_DISPATCHED
2026-03-25T14:38:06.093118,ORD-7738,D056,Isabella Ali,V049,VAN,37.8044,-122.2711,37.5485,-121.9886,481.60525862532626,0.9550391340665231,Proximity:1.00 Rating:0.98 Fuel:0.74,11,5.5,4.914501563603517,73.57588414371514,0.15238037545522554,AUTO_DISPATCHED
2026-03-25T14:38:06.857496,ORD-9681,D021,Jennifer Zhang,V002,TRUCK,37.3382,-121.8863,37.5485,-121.9886,213.24893987633496,0.9280816314793012,Proximity:1.00 Rating:0.92 Fuel:0.71,11,5.5,4.597673272294942,71.30293256326176,1.0223758605911222,AUTO_DISPATCHED
2026-03-25T14:38:07.217067,ORD-6436,D057,Emma Farooq,V039,CAR,37.3382,-121.8863,37.8044,-122.2711,442.37360523746327,0.9581748392469469,Proximity:1.00 Rating:0.89 Fuel:0.96,11,5.5,4.44144089155161,96.00657324354556,1.0794125024348555,AUTO_DISPATCHED
2026-03-25T14:38:11.394742,ORD-1483,D003,Robert Taylor,V001,CAR,37.3382,-121.8863,37.5485,-121.9886,295.6564047836994,0.9549997085194633,Proximity:1.00 Rating:0.85 Fuel:0.94,11,5.5,4.253937941307941,94.16290905611582,0.5121738173622532,AUTO_DISPATCHED
2026-03-25T14:38:12.040878,ORD-2447,D059,Alex Ali,V040,TRUCK,37.7749,-122.4194,37.5485,-121.9886,230.33515591165514,0.9128177715019109,Proximity:1.00 Rating:0.87 Fuel:0.71,11,5.5,4.328123679336022,70.93107536401676,1.336303097404398,AUTO_DISPATCHED
2026-03-25T14:38:13.188958,ORD-4225,D046,Wei Lopez,V025,CAR,37.3382,-121.8863,37.7749,-122.4194,354.4237660360614,0.917518036309808,Proximity:1.00 Rating:0.95 Fuel:0.69,11,5.5,4.770713481411641,69.47144828877872,2.2014140303860508,AUTO_DISPATCHED
2026-03-25T14:38:13.356089,ORD-6045,D014,Carlos Lee,V016,TRUCK,37.7749,-122.4194,37.8044,-122.2711,290.94233403352257,0.908613846305185,Proximity:1.00 Rating:0.99 Fuel:0.69,11,5.5,4.944414477323557,68.50889696710931,3.354086259073699,AUTO_DISPATCHED
2026-03-25T14:38:16.383684,ORD-9294,D039,James Khan,V044,TRUCK,37.3382,-121.8863,37.7749,-122.4194,409.1576582285408,0.9879839067419153,Proximity:1.00 Rating:0.98 Fuel:0.99,11,5.5,4.879087325347912,99.09414801578056,0.4656646636537558,AUTO_DISPATCHED
2026-03-25T14:38:18.621531,ORD-7563,D036,Priya Davis,V050,CAR,37.7749,-122.4194,37.5485,-121.9886,113.75752266069021,0.9498143235356736,Proximity:1.00 Rating:0.96 Fuel:0.85,11,5.5,4.818690625059436,84.64905915779232,1.592551216271385,AUTO_DISPATCHED
2026-03-25T14:38:19.623917,ORD-2846,D015,John Martin,V003,TRUCK,37.3382,-121.8863,37.8044,-122.2711,253.99427125913712,0.9046664144274349,Proximity:1.00 Rating:0.93 Fuel:0.68,11,5.5,4.661732629638896,67.75627656815354,2.674984448828094,AUTO_DISPATCHED
2026-03-25T14:38:20.214231,ORD-8741,D064,David Zhang,V010,TRUCK,37.8044,-122.2711,37.5485,-121.9886,456.6804236830846,0.9267432510297112,Proximity:1.00 Rating:0.93 Fuel:0.66,11,5.5,4.6582715186036,65.85380242730365,0.6694650684310597,AUTO_DISPATCHED
2026-03-25T14:38:20.321891,ORD-9930,D027,Emma Lee,V062,CAR,37.7749,-122.4194,37.8044,-122.2711,106.16174872262106,0.927838312436891,Proximity:1.00 Rating:0.88 Fuel:0.82,11,5.5,4.379547215931894,82.23361398084853,1.6555197737326166,AUTO_DISPATCHED
2026-03-25T14:38:20.970857,ORD-5547,D031,Chris Farooq,V052,VAN,37.7749,-122.4194,37.5485,-121.9886,109.32100413154674,0.894950631952671,Proximity:1.00 Rating:0.95 Fuel:0.65,11,5.5,4.752425276323585,65.44892315510563,3.4655811066344717,AUTO_DISPATCHED
2026-03-25T14:38:21.997417,ORD-2719,D022,Olivia Rossi,V035,TRUCK,37.8044,-122.2711,37.5485,-121.9886,338.7032342264439,0.9247397196526577,Proximity:1.00 Rating:0.99 Fuel:0.65,11,5.5,4.932889267858523,64.5434567278397,1.551282892275426,AUTO_DISPATCHED
2026-03-25T14:38:23.714791,ORD-2823,D050,Wei Ali,V033,CAR,37.3382,-121.8863,37.8044,-122.2711,100.41239299251367,0.896720997503245,Proximity:1.00 Rating:0.87 Fuel:0.63,11,5.5,4.373227792089459,63.08727944152617,1.8271226674098218,AUTO_DISPATCHED
2026-03-25T14:38:24.508213,ORD-5763,D035,Maria Martin,V032,VAN,37.8044,-122.2711,37.7749,-122.4194,345.042755175913,0.9217318854776425,Proximity:1.00 Rating:0.92 Fuel:0.63,11,5.5,4.606542045854612,63.07649906344823,0.5715635961371381,AUTO_DISPATCHED
2026-03-25T14:38:25.947217,ORD-5974,D028,Daniel Kim,V004,TRUCK,37.8044,-122.2711,37.7749,-122.4194,446.21894023749735,0.9433562615302726,Proximity:1.00 Rating:0.96 Fuel:0.79,11,5.5,4.8139742418068545,78.96693515794286,1.4122488703132752,AUTO_DISPATCHED
