timestamp,order_id,driver_id,driver_name,vehicle_id,vehicle_type,origin_lat,origin_lon,destination_lat,destination_lon,payload,allocation_score,allocation_reasoning,route_waypoints,estimated_distance_km,driver_rating,vehicle_fuel_level,driver_hours_worked,status
2026-01-24T04:54:19.156555,ORD-1397,D011,Alex Rodriguez,V057,CAR,37.7749,-122.4194,37.5485,-121.9886,379.67919227315673,0.9864161343561213,Proximity:1.00 Rating:0.96 Fuel:1.00,11,5.5,4.775573740163364,99.79171801566139,0.34355138191242673,AUTO_DISPATCHED
2026-01-24T04:54:19.601010,ORD-3972,D056,Carlos Johnson,V019,TRUCK,37.7749,-122.4194,37.5485,-121.9886,235.9221683134748,0.9824698047784939,Proximity:1.00 Rating:0.96 Fuel:0.99,11,5.5,4.779960323630197,99.13199424496966,0.5941279627334715,AUTO_DISPATCHED
2026-01-24T04:54:20.472808,ORD-9072,D043,Mohammed Lee,V058,CAR,37.7749,-122.4194,37.5485,-121.9886,131.3599798599264,0.9755561203262928,Proximity:1.00 Rating:0.95 Fuel:0.99,11,5.5,4.737432866536999,98.86427888067617,0.9790090124961002,AUTO_DISPATCHED
2026-01-24T04:54:26.659790,ORD-8411,D028,Sarah Jones,V031,VAN,37.3382,-121.8863,37.7749,-122.4194,271.38113572728855,0.9746356458176717,Proximity:1.00 Rating:0.96 Fuel:0.98,11,5.5,4.775947660904526,98.15405577247199,1.0906675421773908,AUTO_DISPATCHED
2026-01-24T04:54:28.899048,ORD-2075,D001,Daniel Ivanova,V008,VAN,37.7749,-122.4194,37.8044,-122.2711,107.32459640611891,0.9681592478393165,Proximity:1.00 Rating:0.97 Fuel:0.97,11,5.5,4.853016096370952,96.88467547393658,1.7030727381141042,AUTO_DISPATCHED
2026-01-24T04:54:30.037817,ORD-2840,D038,Sophie Ali,V059,VAN,37.7749,-122.4194,37.8044,-122.2711,323.36654833004667,0.960257929595165,Proximity:1.00 Rating:0.93 Fuel:0.93,11,5.5,4.673559966350284,93.29687517232632,1.3303825453868674,AUTO_DISPATCHED
2026-01-24T04:54:30.039664,ORD-9142,D068,Fatima Garcia,V018,CAR,37.7749,-122.4194,37.5485,-121.9886,202.56323960941836,0.9555018423009628,Proximity:1.00 Rating:0.86 Fuel:0.91,11,5.5,4.293047373777389,91.01165646326942,0.2190029876029529,AUTO_DISPATCHED
2026-01-24T04:54:30.735250,ORD-9884,D059,Ahmed Wilson,V069,VAN,37.8044,-122.2711,37.7749,-122.4194,189.7904715531676,0.9706635902598992,Proximity:1.00 Rating:1.00 Fuel:0.90,11,5.5,4.975721140337348,89.51750966250987,1.011321587788752,AUTO_DISPATCHED
2026-01-24T04:54:31.080225,ORD-8483,D049,Omar Ivanova,V026,CAR,37.3382,-121.8863,37.7749,-122.4194,241.2053571392938,0.9600495800780913,Proximity:1.00 Rating:0.99 Fuel:0.89,11,5.5,4.958337711042608,89.46179671338899,1.7981298746957237,AUTO_DISPATCHED
2026-01-24T04:54:34.750021,ORD-3505,D069,Maria Martin,V038,TRUCK,37.3382,-121.8863,37.8044,-122.2711,337.69547084073974,0.9517374822221094,Proximity:1.00 Rating:0.90 Fuel:0.87,11,5.5,4.502722984519165,87.41429525920577,0.7594304037972819,AUTO_DISPATCHED
2026-01-24T04:54:36.223110,ORD-6801,D064,David Zhang,V051,CAR,37.8044,-122.2711,37.7749,-122.4194,262.988220964217,0.9659988346052051,Proximity:1.00 Rating:0.98 Fuel:0.87,11,5.5,4.921793867498635,86.98306173843683,0.9078010161916472,AUTO_DISPATCHED
2026-01-24T04:54:37.434290,ORD-8733,D031,Mohammed Gonzalez,V061,CAR,37.8044,-122.2711,37.7749,-122.4194,353.4247753919189,0.9626205745366028,Proximity:1.00 Rating:0.97 Fuel:0.85,11,5.5,4.832289425406494,84.83821116287601,0.6342655379176754,AUTO_DISPATCHED
2026-01-24T04:54:37.976426,ORD-2665,D032,Chris Lee,V063,TRUCK,37.3382,-121.8863,37.7749,-122.4194,268.9952885820685,0.94029940203071,Proximity:1.00 Rating:0.87 Fuel:0.85,11,5.5,4.353882327079467,84.67751632393492,0.8697732430696754,AUTO_DISPATCHED
2026-01-24T04:54:44.615967,ORD-2283,D042,Omar Wang,V068,CAR,37.7749,-122.4194,37.5485,-121.9886,175.86805380216714,0.9394658474362143,Proximity:1.00 Rating:0.98 Fuel:0.81,11,5.5,4.885516436128915,81.49193051851185,2.2554164629368074,AUTO_DISPATCHED
2026-01-24T04:54:45.211261,ORD-7174,D040,Ryan Hassan,V036,CAR,37.3382,-121.8863,37.7749,-122.4194,126.98108160845716,0.9255132885180545,Proximity:1.00 Rating:0.95 Fuel:0.76,11,5.5,4.7446804599177685,75.6449256743246,2.2193054712114537,AUTO_DISPATCHED
2026-01-24T04:54:46.567152,ORD-1570,D053,Isabella Chen,V037,VAN,37.8044,-122.2711,37.5485,-121.9886,303.9698438467698,0.9355199897417736,Proximity:1.00 Rating:0.90 Fuel:0.75,11,5.5,4.480201922871385,75.18922405085179,0.517753859948757,AUTO_DISPATCHED
2026-01-24T04:54:46.616202,ORD-4841,D024,Fatima Hassan,V027,TRUCK,37.8044,-122.2711,37.5485,-121.9886,433.04905827946794,0.9316584762487401,Proximity:1.00 Rating:0.92 Fuel:0.74,11,5.5,4.583131574139577,74.35156411366677,1.0555306309874521,AUTO_DISPATCHED
2026-01-24T04:54:53.547175,ORD-5651,D021,John Tanaka,V007,TRUCK,37.7749,-122.4194,37.8044,-122.2711,131.94243034975966,0.9223891567682555,Proximity:1.00 Rating:0.98 Fuel:0.71,11,5.5,4.924702102050568,71.08422075292324,2.498020675452163,AUTO_DISPATCHED
2026-01-24T04:54:56.013119,ORD-8797,D061,Yuki Ali,V043,VAN,37.3382,-121.8863,37.8044,-122.2711,316.80849926992033,0.9144076381523415,Proximity:1.00 Rating:0.89 Fuel:0.71,11,5.5,4.473654963997457,70.71611663126902,1.6490188283568243,AUTO_DISPATCHED
2026-01-24T04:54:56.932057,ORD-3445,D070,David Lee,V034,VAN,37.8044,-122.2711,37.7749,-122.4194,360.65686439146185,0.9099655407950742,Proximity:1.00 Rating:0.94 Fuel:0.69,11,5.5,4.713119288606725,69.46079870091982,2.620034304045965,AUTO_DISPATCHED
2026-01-24T04:54:58.243019,ORD-3003,D034,Omar Wilson,V005,VAN,37.7749,-122.4194,37.5485,-121.9886,228.4378347502606,0.9195793417357676,Proximity:1.00 Rating:0.85 Fuel:0.69,11,5.5,4.264760672240122,69.45265512290337,0.4152054270553909,AUTO_DISPATCHED
2026-01-24T04:54:58.807773,ORD-9435,D022,Michael Martin,V024,VAN,37.7749,-122.4194,37.8044,-122.2711,198.5700031957568,0.9180057598287411,Proximity:1.00 Rating:0.97 Fuel:0.68,11,5.5,4.870951219938207,68.48369497308484,2.3646265142731546,AUTO_DISPATCHED
2026-01-24T04:55:05.193472,ORD-5996,D059,Ahmed Wilson,V008,VAN,37.8044,-122.2711,37.7749,-122.4194,401.786758009443,0.9817143389770393,Proximity:1.00 Rating:1.00 Fuel:0.97,11,5.5,4.975721140337348,96.88467547393658,1.011321587788752,AUTO_DISPATCHED
2026-01-24T04:55:06.350412,ORD-1479,D008,Emily Khan,V059,VAN,37.8044,-122.2711,37.7749,-122.4194,364.5107387191351,0.9370563501810067,Proximity:1.00 Rating:0.92 Fuel:0.93,11,5.5,4.609003906577174,93.29687517232632,2.979929507245564,AUTO_DISPATCHED
2026-01-24T04:55:06.991608,ORD-3966,D051,James Wilson,V069,VAN,37.3382,-121.8863,37.7749,-122.4194,487.8139868891784,0.9407364580372102,Proximity:1.00 Rating:0.94 Fuel:0.90,11,5.5,4.703083462364252,89.51750966250987,2.5330515960899653,AUTO_DISPATCHED
2026-01-24T04:55:07.413757,ORD-9804,D014,Emma Gonzalez,V035,CAR,37.3382,-121.8863,37.8044,-122.2711,171.45420502901527,0.9069496106734918,Proximity:1.00 Rating:0.85 Fuel:0.68,11,5.5,4.240024030096914,68.18716537974511,1.1945678880001935,AUTO_DISPATCHED
2026-01-24T04:55:07.723430,ORD-7432,D001,Daniel Ivanova,V061,CAR,37.7749,-122.4194,37.5485,-121.9886,494.03595702034283,0.9500895513727258,Proximity:1.00 Rating:0.97 Fuel:0.85,11,5.5,4.853016096370952,84.83821116287601,1.7030727381141042,AUTO_DISPATCHED
2026-01-24T04:55:11.782368,ORD-4292,D064,David Zhang,V022,VAN,37.8044,-122.2711,37.7749,-122.4194,129.88095679841894,0.9319200850605247,Proximity:1.00 Rating:0.98 Fuel:0.64,11,5.5,4.921793867498635,64.26389537531654,0.9078010161916472,AUTO_DISPATCHED
2026-01-24T04:55:12.481972,ORD-9607,D031,Mohammed Gonzalez,V020,CAR,37.8044,-122.2711,37.5485,-121.9886,373.1165471689384,0.9301044960128606,Proximity:1.00 Rating:0.97 Fuel:0.63,11,5.5,4.832289425406494,63.160825480381185,0.6342655379176754,AUTO_DISPATCHED
2026-01-24T04:55:12.766923,ORD-8499,D038,Sophie Ali,V016,CAR,37.7749,-122.4194,37.8044,-122.2711,237.44399054432336,0.9131792093384044,Proximity:1.00 Rating:0.93 Fuel:0.62,11,5.5,4.673559966350284,61.91106166781928,1.3303825453868674,AUTO_DISPATCHED
2026-01-24T04:55:13.999673,ORD-8978,D035,Mohammed Farooq,V045,TRUCK,37.3382,-121.8863,37.8044,-122.2711,219.99277334465762,0.8922639521449621,Proximity:1.00 Rating:0.94 Fuel:0.61,11,5.5,4.686102109257925,61.4761562056725,2.9915493227090906,AUTO_DISPATCHED
2026-01-24T04:55:15.442716,ORD-9367,D012,Wei Wilson,V066,BIKE,37.7749,-122.4194,37.5485,-121.9886,432.45309537190786,0.858683403016465,Proximity:1.00 Rating:0.92 Fuel:0.97,11,5.5,4.575096377122445,96.986644136773,1.5840334618873775,AUTO_DISPATCHED
2026-01-24T04:55:18.691174,ORD-7386,D026,James Martin,V004,SCOOTER,37.7749,-122.4194,37.8044,-122.2711,359.4561813854975,0.8571682704325196,Proximity:1.00 Rating:0.90 Fuel:0.97,11,5.5,4.521496986284592,96.58320382441696,1.4853131804391477,AUTO_DISPATCHED
2026-01-24T04:55:19.208096,ORD-2565,D047,Isabella Brown,V070,BIKE,37.7749,-122.4194,37.5485,-121.9886,490.4650236116202,0.8480538182787818,Proximity:1.00 Rating:0.87 Fuel:0.91,11,5.5,4.36107795449589,91.30773906023565,1.0680726793125754,AUTO_DISPATCHED
2026-01-24T04:55:19.488763,ORD-4985,D013,Wei Rossi,V002,DRONE,37.8044,-122.2711,37.7749,-122.4194,299.1928373226733,0.826843367079409,Proximity:1.00 Rating:0.92 Fuel:0.91,11,5.5,4.586663689961288,91.16276277068366,3.4693859740054434,AUTO_DISPATCHED
2026-01-24T04:55:20.200932,ORD-8686,D036,Emily Jones,V011,SCOOTER,37.7749,-122.4194,37.8044,-122.2711,434.6665801232403,0.8464102367167501,Proximity:1.00 Rating:0.94 Fuel:0.91,11,5.5,4.680723281651053,91.15514550463314,2.2041130244993377,AUTO_DISPATCHED
2026-01-24T04:55:20.294146,ORD-8261,D029,Lucas Kim,V041,DRONE,37.8044,-122.2711,37.7749,-122.4194,130.6821563337857,0.8255803519534909,Proximity:1.00 Rating:0.89 Fuel:0.91,11,5.5,4.461875237401553,90.68388113544022,3.113638339658522,AUTO_DISPATCHED
2026-01-24T04:55:21.544148,ORD-6190,D067,Yuki Ali,V047,BIKE,37.8044,-122.2711,37.7749,-122.4194,312.9333429793269,0.8238012027939605,Proximity:1.00 Rating:0.92 Fuel:0.91,11,5.5,4.621455275443472,90.52491751215084,3.7475507593603625,AUTO_DISPATCHED
2026-01-24T04:55:25.841256,ORD-8744,D002,Ahmed Garcia,V007,TRUCK,37.8044,-122.2711,37.7749,-122.4194,260.3533350886143,0.8871038405931972,Proximity:1.00 Rating:0.87 Fuel:0.71,11,5.5,4.343852824382682,71.08422075292324,3.462128280919599,AUTO_DISPATCHED
2026-01-24T04:55:25.919547,ORD-2071,D041,Nina Gonzalez,V028,BIKE,37.3382,-121.8863,37.8044,-122.2711,117.84696608546668,0.8252330691052967,Proximity:1.00 Rating:0.94 Fuel:0.85,11,5.5,4.714987248125505,85.13313323020367,3.2852896532023146,AUTO_DISPATCHED
2026-01-24T04:55:27.115658,ORD-6344,D021,John Tanaka,V033,BIKE,37.7749,-122.4194,37.8044,-122.2711,324.7346822616169,0.837527992810429,Proximity:1.00 Rating:0.98 Fuel:0.81,11,5.5,4.924702102050568,81.17677811437227,2.498020675452163,AUTO_DISPATCHED
2026-01-24T04:55:27.407603,ORD-2702,D045,Ryan Ivanova,V046,BIKE,37.3382,-121.8863,37.8044,-122.2711,348.73525700097616,0.812887455718844,Proximity:1.00 Rating:0.95 Fuel:0.77,11,5.5,4.742859999603394,77.36149590206682,3.4295350494713523,AUTO_DISPATCHED
2026-01-24T04:55:34.006717,ORD-2464,D009,Omar Farooq,V034,VAN,37.3382,-121.8863,37.8044,-122.2711,332.2956154867105,0.8984291223836218,Proximity:1.00 Rating:0.89 Fuel:0.69,11,5.5,4.433668855384772,69.46079870091982,2.648706390651914,AUTO_DISPATCHED
2026-01-24T04:55:36.828644,ORD-7716,D059,Ahmed Wilson,V008,VAN,37.8044,-122.2711,37.7749,-122.4194,467.0972368145265,0.9817143389770393,Proximity:1.00 Rating:1.00 Fuel:0.97,11,5.5,4.975721140337348,96.88467547393658,1.011321587788752,AUTO_DISPATCHED
2026-01-24T04:55:40.785975,ORD-1293,D070,David Lee,V024,VAN,37.8044,-122.2711,37.5485,-121.9886,274.46619636910356,0.9084998852033217,Proximity:1.00 Rating:0.94 Fuel:0.68,11,5.5,4.713119288606725,68.48369497308484,2.620034304045965,AUTO_DISPATCHED
2026-01-24T04:55:41.595122,ORD-2311,D057,Carlos Kim,V067,BIKE,37.7749,-122.4194,37.8044,-122.2711,464.5022441115499,0.8251092239354473,Proximity:1.00 Rating:0.88 Fuel:0.77,11,5.5,4.418297805089622,77.26207026359883,1.401263493082873,AUTO_DISPATCHED
2026-01-24T04:55:41.766116,ORD-2573,D019,Ana Khan,V053,BIKE,37.3382,-121.8863,37.8044,-122.2711,254.9723813045278,0.8088067201852916,Proximity:1.00 Rating:0.84 Fuel:0.77,11,5.5,4.207985248499035,76.52134816958099,1.943576960723302,AUTO_DISPATCHED
